platform,id,sort,rank,parent_id,text,likes,likes_display,published_utc,published_label,creator,url
youtube,Ugx3LLdGiJ9xRTMhjtF4AaABAg,newest,77,,malade sai vrais,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugx3LLdGiJ9xRTMhjtF4AaABAg
youtube,UgwameaAiY9FG1xNKcZ4AaABAg,newest,78,,non mais  ta tu vue dans le fons de son partable,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwameaAiY9FG1xNKcZ4AaABAg
youtube,UgwLU-4M0VvRygV54Bl4AaABAg,newest,79,,tu parle comme moi,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwLU-4M0VvRygV54Bl4AaABAg
youtube,Ugzvoa_WT__Xt8cHGdt4AaABAg,newest,80,,tu veux tu que je rechercher le vieux,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugzvoa_WT__Xt8cHGdt4AaABAg
youtube,Ugy8_tST3LBNBabEvcN4AaABAg,newest,81,,Adoption ❤,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugy8_tST3LBNBabEvcN4AaABAg
youtube,UgwsqaB7eg4P3rC9tRl4AaABAg,newest,82,,Paper clip is never going to happen.,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwsqaB7eg4P3rC9tRl4AaABAg
youtube,UgyBbRHIWsfEvOGSOB54AaABAg,newest,83,,Stan just replaced marketing & comm personnel. why not hire a person?,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyBbRHIWsfEvOGSOB54AaABAg
youtube,UgzUg4CyvruQ_X0XjdN4AaABAg,newest,84,,If majority of population thought like this man the world would be a much better place.,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzUg4CyvruQ_X0XjdN4AaABAg
youtube,UgwScq2BYkYMJRMBYLR4AaABAg,newest,85,,"YOU NEED A FIDUCIARY ADVISOR IF YOU WANT TO KNOW THE REAL TRUTH ABOUT WHERE TO INVEST! THEY ALSO ACT IN YOUR BEST INTEREST WITHOUT THAT ""INCENTIVE STRUCTURE"" THEY ARE SPEAKING OF!",, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwScq2BYkYMJRMBYLR4AaABAg
youtube,UgzsVlLcZP3HbE6MGyZ4AaABAg,newest,86,,It would be interesting to hear his take on silicone 🤔,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzsVlLcZP3HbE6MGyZ4AaABAg
youtube,UgxHfF_D9v3FgYtFsix4AaABAg,newest,87,,socialism is never the answer.....,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxHfF_D9v3FgYtFsix4AaABAg
youtube,UgxC-ZPojbXIwSzEZQV4AaABAg,newest,88,,Excellent session,, ,,6 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxC-ZPojbXIwSzEZQV4AaABAg
youtube,UgzqxNtxyh0FqeU3jJ14AaABAg,newest,89,,1:35:00 places not to live in,, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzqxNtxyh0FqeU3jJ14AaABAg
youtube,UgzS6L4Pwrbj02_r4AR4AaABAg,newest,90,,The Elon praise parade in this episode and basically every other one on this podcast with zero concern for the hundreds of thousands of people he killed by illegally cutting off all USAID funds or regard for the fact that he stole basically every piece of confidential government data from the federal government last year is pretty revolting.,, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzS6L4Pwrbj02_r4AR4AaABAg
youtube,UgzJgBw_1TU4sWKoKCV4AaABAg,newest,91,,He lost me at “ Germany or France” lol they are shit holes,, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzJgBw_1TU4sWKoKCV4AaABAg
youtube,UgyZauI6FnC_4VZ0Put4AaABAg,newest,92,,"""Sell US tech stocks"" His biggest current holdings include all the top US tech stocks...  🙈",, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgyZauI6FnC_4VZ0Put4AaABAg
youtube,Ugwhs4nR_M4BzBRtOo14AaABAg,newest,93,,Can you get advice from someone who has put 95% of his worth into climate change?,, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugwhs4nR_M4BzBRtOo14AaABAg
youtube,UgxKWfV1KZbLJXOrHat4AaABAg,newest,94,,ABSOLUTELY the most interesting and wise conversation you have ever had with any of your guests.  Thank you for such an engaging and insightful discussion.   This man is exceptional.  What a mind and how beautiful that he cares so much.,, ,,7 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgxKWfV1KZbLJXOrHat4AaABAg
youtube,Ugy3ruBk2wmqWtamOph4AaABAg,newest,95,,"Rất kinh ngạc một bộ não lại chứa được nhiều như vậy,có thể gọi là bách khoa toàn thư được chứ,",, ,,7 days ago (edited),False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugy3ruBk2wmqWtamOph4AaABAg
youtube,UgwUwpUgvgN_mXqj8Px4AaABAg,newest,96,,it's happened,, ,,8 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwUwpUgvgN_mXqj8Px4AaABAg
youtube,Ugz7uTqYTzzjM3KV2bh4AaABAg,newest,97,,"From surface level this information looks like useful and it's actually garbage.

No institutional investor will come up and reveal his real money moves",, ,,8 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=Ugz7uTqYTzzjM3KV2bh4AaABAg
youtube,UgzS80vu-qlh-FAVNnJ4AaABAg,newest,98,,How do you “give money way” to your own organization? Sounds scammy to avoid or reduce taxes.,, ,,8 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgzS80vu-qlh-FAVNnJ4AaABAg
youtube,UgwTpJt7R2I2CM3Iei94AaABAg,newest,99,,48:31 like he says he is a keen bullshitter. If you ask him real absolute technical things about SpaceX he has to be corrected later….. I’ve seen it on everyday astronaut. He’s good at acquiring talented people and manipulating stockholders to think he did it.,, ,,8 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwTpJt7R2I2CM3Iei94AaABAg
youtube,UgwBIy14YNvrOgzy_3p4AaABAg,newest,100,,"Far more money has been lost by investors preparing for corrections, or trying to anticipate corrections, than has been lost in corrections themselves. Peter Lynch",, ,,8 days ago,False,https://www.youtube.com/watch?v=32u5T6lO8qk&lc=UgwBIy14YNvrOgzy_3p4AaABAg
